source_task,target_task,seed,source_matrix,target_matrix,is_identity_pair,probe_steps,task_gradient_norm,C_mse_avg_grad,C_mse_mean_cosine,mse_gradient_norm,task_mse_dot_product,raw_mse_distance,C_wasserstein_avg_grad,C_wasserstein_mean_cosine,wasserstein_gradient_norm,task_wasserstein_dot_product,raw_wasserstein_distance,C_kl_avg_grad,C_kl_mean_cosine,kl_gradient_norm,task_kl_dot_product,raw_kl_distance,zero_shot_source_return,zero_shot_source_success_rate,matrix_frobenius_distance,matrix_operator_distance,scratch_auc,transfer_auc,delta_auc,scratch_early_return,transfer_early_return,early_return_difference,scratch_final_return,transfer_final_return,final_return_difference,scratch_steps_to_success,transfer_steps_to_success,scratch_max_return,transfer_max_return,max_return_difference
2,3,1,"[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.4658557206392288,-0.5839974284172058,-0.3902991093695164,18.925376987457277,-3.369205951690674,13.689896392822266,-0.584025502204895,-0.3903056919574738,18.925406169891357,-3.369372844696045,13.69064793586731,-0.3673943281173706,-0.2695121281780303,44.225081825256346,-4.9878458976745605,18.61382212638855,-102.00109962821007,0.0,2.0,1.4142135381698608,-546148.0095352046,-2303130.5856395513,-1756982.5761043467,-108.84572503864766,-141.30200820863246,-32.4562831699848,-12.223177668638527,-49.93301162421703,-37.7098339555785,3000,,-9.306585986353458,-49.93301162421703,-40.626425637863576
2,4,1,"[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.645305747538805,-0.30220526456832886,-0.2733801777474582,11.582135987281799,-1.7956535816192627,6.360904824733734,-0.30222541093826294,-0.2732720878906548,11.582187581062318,-1.7957810163497925,6.361654102802277,-0.17735140025615692,-0.17509138226741924,22.699908924102782,-2.0806732177734375,8.651264703273773,-82.79041611254215,0.0,2.1470911502838135,1.899999976158142,-325330.1621366292,-1247867.3547077924,-922537.1925711632,-31.489894549548627,-72.05310967639089,-40.563215126842266,-7.578287696093321,-25.082595782727005,-17.504308086633685,1000,20000,-7.4160995783284305,-25.082595782727005,-17.666496204398573
2,5,1,"[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.49745397120714185,-0.643144428730011,-0.4721658369526267,18.85788459777832,-4.163047790527344,12.218296432495118,-0.6432153582572937,-0.4722254123538733,18.857914400100707,-4.163514137268066,12.219053602218628,-0.3759230673313141,-0.281779242772609,39.910127544403075,-5.2066850662231445,16.6248619556427,-173.3532898068428,0.0,2.462214469909668,2.075183868408203,-760921.911499463,-3271922.020261362,-2511000.108761899,-49.056526362895966,-125.40651289224624,-76.34998652935028,-13.78332995288074,-151.98258034363388,-138.19925039075315,6000,,-9.77776143886149,-105.03678403794765,-95.25902259908617
2,6,1,"[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]","[[-1.0, 0.0], [0.0, 1.0]]",False,500,0.49366540238261225,-0.8859620690345764,-0.5266090847551823,19.37101230621338,-5.679941177368164,12.810459756851197,-0.8859856724739075,-0.5266169533133507,19.371041584014893,-5.6801018714904785,12.811225843429565,-0.5760121941566467,-0.36577165462076666,41.264316368103025,-7.927271366119385,17.39758825302124,-327.51383098065855,0.0,2.0,2.0,-571580.7534655556,-5644334.642505646,-5072753.88904009,-101.92134621441365,-153.67447680830955,-51.753130593895904,-12.179113970324398,-327.2024209827185,-315.02330701239407,4000,,-12.119356999360026,-144.35874350368977,-132.23938650432973
2,7,1,"[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.5666944965720176,0.6349969506263733,0.3634010227397084,11.523497390747071,2.348385810852051,6.466945648193359,0.6351485848426819,0.3635541142895818,11.523546409606933,2.348956823348999,6.467696213722229,0.38695818185806274,0.211142039578408,21.78680639266968,2.7327373027801514,8.800708270072937,-22.09644230082631,0.0,1.162571668624878,1.0653667449951172,-383573.2097974047,-501258.9723289013,-117685.76253149658,-54.34565655142069,-38.088414784893395,16.257241766527294,-8.74157724864781,-9.002761570364237,-0.2611843217164278,3000,5000,-8.703072801977395,-9.002761570364237,-0.2996887683868419
3,0,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.564748752117157,-0.9457748532295227,-0.705926512554288,16.268566513061522,-5.983140468597412,10.359180665016174,-0.9459052085876465,-0.7060317702591419,16.268621349334715,-5.983985900878906,10.360378670692445,-0.6059621572494507,-0.45163511857390404,33.29828062057495,-7.9236955642700195,14.083048439025879,-323.9656916856766,0.0,2.8284270763397217,2.0,-438832.5289912522,-5220157.859891653,-4781325.330900401,-61.62903300821781,-71.462023319304,-9.832990311086185,-11.5278660684824,-328.12461001873015,-316.59674395024774,3000,,-8.78610766120255,-71.462023319304,-62.675915658101445
3,1,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.506924594193697,-0.6626793742179871,-0.44402631781995294,14.201188278198241,-2.4443788528442383,8.95300281047821,-0.6626114249229431,-0.4440141599625349,14.201250219345093,-2.444139242172241,8.95418565273285,-0.4404332637786865,-0.28750341255217793,29.29041814804077,-3.4056577682495117,12.186029815673828,-227.10000706017019,0.0,2.613126039505005,1.8477591276168823,-573720.8872010931,-3350416.533233598,-2776695.6460325047,-54.105133932456376,-33.827269627153875,20.2778643053025,-10.48243083395064,-154.87908891141416,-144.3966580774635,3000,1000,-8.878467274084688,-33.827269627153875,-24.948802353069187
3,2,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.447830955684185,0.15846788883209229,-0.03172611854970455,15.071417093276978,0.5821080803871155,9.597652125358582,0.15878696739673615,-0.03154860883951187,15.071478414535523,0.5832825899124146,9.59888265132904,0.05886438861489296,-0.06772713977843522,31.18091344833374,0.45104607939720154,13.054972076416016,-95.7975478798151,0.0,2.0,1.4142135381698608,-625176.9437806681,-1242656.7625436932,-617479.8187630251,-27.4618024174124,-57.8215205706656,-30.359718153253198,-10.40426008105278,-48.583550491184,-38.179290410131216,1000,9000,-8.557406967878341,-14.60829757358879,-6.050890605710448
3,3,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",True,500,0.4658557206392288,0.8097784519195557,0.4953238976188004,24.036997318267822,5.934464454650879,21.30810489654541,0.8097802400588989,0.4953492350701708,24.03703393936157,5.934486389160156,21.309305953979493,0.4545552432537079,0.2954215728677809,64.62855739593506,9.027196884155273,28.992706394195558,-4.585841723810882,1.0,0.0,0.0,-546148.0095352046,-427327.65471627936,118820.35481892526,-108.84572503864766,-103.77332980632782,5.072395232319835,-12.223177668638527,-6.43736538272351,5.785812285915017,3000,2000,-9.306585986353458,-6.43736538272351,2.8692206036299472
3,4,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.645305747538805,-0.9447861909866333,-0.7788782864809036,13.977321243286132,-6.752795696258545,9.332472538948059,-0.9448456764221191,-0.7787992686033249,13.977389001846314,-6.753252983093262,9.333670568466186,-0.6019597053527832,-0.510118194669485,30.613806867599486,-9.530040740966797,12.700596857070924,-320.2413409590721,0.0,2.9681644439697266,2.5,-325330.1621366292,-4876137.800273299,-4550807.63813667,-31.489894549548627,-50.54161013662815,-19.051715587079524,-7.578287696093321,-306.3957977950573,-298.817510098964,1000,,-7.4160995783284305,-50.54161013662815,-43.12551055829972
3,5,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.49745397120714185,-0.7217804789543152,-0.47301328293979167,21.727421951293945,-5.3802361488342285,16.027867221832274,-0.7218658328056335,-0.4730806072242558,21.72746343612671,-5.380882263183594,16.029066944122313,-0.40325024724006653,-0.2610508132725954,50.21130847930908,-7.035101890563965,21.7850380897522,-314.0131456553936,0.0,2.9261748790740967,2.4098525047302246,-760921.911499463,-5023332.579234242,-4262410.667734779,-49.056526362895966,-120.90631182193756,-71.8497854590416,-13.78332995288074,-312.04321145117285,-298.2598814982921,6000,,-9.77776143886149,-120.90631182193756,-111.12855038307607
3,6,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[-1.0, 0.0], [0.0, 1.0]]",False,500,0.49366540238261225,0.44827449321746826,0.2631774879992008,21.943077278137206,3.254878520965576,16.507170343399046,0.44826987385749817,0.2631915619596839,21.943118476867674,3.2548513412475586,16.508394384384154,0.29144370555877686,0.17177225747145713,51.28976058959961,4.989844799041748,22.460065841674805,-141.16074568219483,0.2,2.0,2.0,-571580.7534655556,-2903586.971589923,-2332006.2181243673,-101.92134621441365,-101.7732594549656,0.1480867594480486,-12.179113970324398,-187.53664617836475,-175.35753220804034,4000,,-12.119356999360026,-68.31821693331003,-56.198859933950004
3,7,1,"[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.5666944965720176,-0.7388461828231812,-0.4402167689055204,15.307980251312255,-3.660682201385498,10.17277970314026,-0.738640546798706,-0.4400328377261758,15.30803861618042,-3.659677505493164,10.173972845077515,-0.4699315130710602,-0.2878631089814007,32.21527309417725,-4.944676399230957,13.834692811965942,-322.3069673240185,0.0,2.647343397140503,2.147758960723877,-383573.2097974047,-4958930.732002854,-4575357.52220545,-54.34565655142069,-47.42517314180732,6.920483409613368,-8.74157724864781,-317.1933124631643,-308.45173521451653,3000,1000,-8.703072801977395,-47.42517314180732,-38.72210033982992
4,0,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.564748752117157,0.9373172521591187,0.6963164508342743,12.432895469665528,4.547814846038818,6.193637132644653,0.9372170567512512,0.6962256729602814,12.432936334609986,4.547343730926514,6.194312834739685,0.7038448452949524,0.5351715847849846,22.776886796951295,6.298913955688477,8.419633769989014,-4.692920363880694,1.0,0.6403123736381531,0.5,-438832.5289912522,-327092.5533488393,111739.9756424129,-61.62903300821781,-57.19529927447438,4.433733733743431,-11.5278660684824,-7.159769436717033,4.368096631765367,3000,2000,-8.78610766120255,-7.159769436717033,1.626338224485517
4,1,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.506924594193697,0.616273820400238,0.4161558821797371,9.992444157600403,1.6064752340316772,4.899482274055481,0.6163316369056702,0.41618058569729327,9.992493653297425,1.6066341400146484,4.900139963626861,0.44068607687950134,0.2968886375427246,18.44576406478882,2.1434316635131836,6.668757319450378,-23.17611917704344,0.0,1.280683994293213,1.2358598709106445,-573720.8872010931,-648899.1072740406,-75178.22007294744,-54.105133932456376,-74.31259496062994,-20.20746102817356,-10.48243083395064,-16.222326100617646,-5.739895266667007,3000,4000,-8.878467274084688,-11.61128851696849,-2.7328212428838015
4,2,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.447830955684185,-0.271497905254364,-0.011385352315846831,11.359500741958618,-0.7529851794242859,5.641586756706237,-0.271232008934021,-0.011211151431780308,11.359546065330505,-0.7522507905960083,5.642269325256348,-0.234316885471344,-0.03222260884940624,21.14386315345764,-1.2164452075958252,7.674404168128968,-101.91506422758103,0.0,2.1470911502838135,1.899999976158142,-625176.9437806681,-1344565.5053803697,-719388.5615997016,-27.4618024174124,-65.31990067809821,-37.85809826068581,-10.40426008105278,-52.96783897280693,-42.56357889175415,1000,10000,-8.557406967878341,-24.69840179681778,-16.14099482893944
4,3,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.4658557206392288,-0.8088986277580261,-0.4952209321781993,19.381250667572022,-4.780563831329346,13.885030746459961,-0.8089457154273987,-0.4952504497821792,19.381276321411132,-4.780848503112793,13.885697650909425,-0.42687711119651794,-0.25168481867294756,44.88148574829101,-5.881760597229004,18.89224281311035,-330.4037654042244,0.0,2.9681644439697266,2.5,-546148.0095352046,-5789293.908852339,-5243145.899317134,-108.84572503864766,-168.81972980797292,-59.97400476932526,-12.223177668638527,-329.81049604713917,-317.58731837850064,3000,,-9.306585986353458,-150.5492068618536,-141.24262087550014
4,4,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",True,500,0.645305747538805,0.9491789937019348,0.7917685180902481,10.504167675971985,5.064965724945068,5.650918233394623,0.9491851925849915,0.7918913930654525,10.504218173027038,5.065022945404053,5.6515832304954525,0.6358951330184937,0.5329608833417296,20.431471252441405,6.680606842041016,7.690215766429901,-2.95898076989688,1.0,0.0,0.0,-325330.1621366292,-224546.60126361996,100783.56087300926,-31.489894549548627,-22.822197437286377,8.66769711226225,-7.578287696093321,-5.492977526783943,2.085310169309378,1000,1000,-7.4160995783284305,-5.492977526783943,1.9231220515444871
4,5,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.49745397120714185,0.6804036498069763,0.4433103950694203,17.8774112701416,4.18159294128418,10.739692974090577,0.6803395748138428,0.44325621146708727,17.8774395942688,4.181206226348877,10.740370416641236,0.4549296498298645,0.3043225906789303,37.104360580444336,5.861697196960449,14.596407890319824,-5.030986554455012,1.0,0.9861541390419006,0.9640873670578003,-760921.911499463,-413921.8924270943,347000.01907236874,-49.056526362895966,-55.37884194180369,-6.322315578907727,-13.78332995288074,-6.799920877441764,6.983409075438976,6000,2000,-9.77776143886149,-6.799920877441764,2.9778405614197254
4,6,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[-1.0, 0.0], [0.0, 1.0]]",False,500,0.49366540238261225,-0.5024347305297852,-0.2997665930306539,18.46302490234375,-3.076383590698242,11.469285774230958,-0.5024741888046265,-0.29979171957820655,18.46305208206177,-3.076629638671875,11.469962739944458,-0.2896152138710022,-0.15805408712476493,39.053602027893064,-3.777827262878418,15.606073427200318,-292.0849709331989,0.0,2.5317976474761963,2.5,-571580.7534655556,-5211120.806501806,-4639540.05303625,-101.92134621441365,-154.3332728087902,-52.41192659437657,-12.179113970324398,-283.8193809390068,-271.6402669686824,4000,,-12.119356999360026,-144.35874350368977,-132.23938650432973
4,7,1,"[[1.5, 0.0], [0.0, 0.6000000238418579]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.5666944965720176,0.6977440118789673,0.4159855172969401,10.867982983589172,2.45810866355896,5.603428339958191,0.6978400945663452,0.4161118748597801,10.868029618263245,2.4584579467773438,5.604098534584045,0.5073079466819763,0.2926026540226303,20.4492148399353,3.3877642154693604,7.620196461677551,-25.22934598252177,0.0,1.1992971897125244,1.104577898979187,-383573.2097974047,-884898.3309945092,-501325.12119710445,-54.34565655142069,-80.10045807138086,-25.754801519960168,-8.74157724864781,-11.059585043415428,-2.3180077947676185,3000,7000,-8.703072801977395,-11.059585043415428,-2.3565122414380326
5,0,1,"[[1.0, 0.75], [0.0, 1.0]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.564748752117157,0.9726234078407288,0.7179679356515407,11.32751750946045,4.257781028747559,5.213738512992859,0.9725178480148315,0.71787617248483,11.327543687820434,4.257328987121582,5.21413391828537,0.8323641419410706,0.6248488541692495,18.567236280441286,5.963140964508057,7.090517830848694,-16.54750995822251,0.45,0.75,0.75,-438832.5289912522,-461587.1801065281,-22754.65111527592,-61.62903300821781,-45.418086926266554,16.210946081951256,-11.5278660684824,-8.406713711097836,3.121152357384563,3000,2000,-8.78610766120255,-8.406713711097836,0.37939395010471344
5,1,1,"[[1.0, 0.75], [0.0, 1.0]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.506924594193697,0.3636244833469391,0.27380531206727027,9.052672243118286,0.835597038269043,4.147768032550812,0.36368170380592346,0.27382019283249975,9.052703833580017,0.8357317447662354,4.148152601718903,0.28106027841567993,0.21908835368521978,15.144510507583618,1.0969526767730713,5.645127749443054,-32.075641826540235,1.0,1.6717455387115479,1.4960448741912842,-573720.8872010931,-1030678.0368611217,-456957.1496600285,-54.105133932456376,-83.65200874879956,-29.546874816343184,-10.48243083395064,-35.343034495413306,-24.86060366146267,3000,6000,-8.878467274084688,-14.080687765404582,-5.202220491319894
5,2,1,"[[1.0, 0.75], [0.0, 1.0]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.447830955684185,-0.5228539705276489,-0.13834307689685374,10.19302487373352,-1.2897844314575195,4.686637353897095,-0.5225861668586731,-0.13818920436315238,10.193054962158204,-1.2891278266906738,4.687047004699707,-0.4519062340259552,-0.1309908119030297,17.56090078353882,-1.932080626487732,6.373482370376587,-210.36077531576157,0.0,2.462214469909668,2.075183868408203,-625176.9437806681,-2142537.030471675,-1517360.086691007,-27.4618024174124,-70.82664055302739,-43.36483813561499,-10.40426008105278,-122.21671412363648,-111.8124540425837,1000,15000,-8.557406967878341,-44.77509140688926,-36.21768443901092
5,3,1,"[[1.0, 0.75], [0.0, 1.0]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.4658557206392288,-0.5032022595405579,-0.295721315103583,16.297649145126343,-2.498619556427002,10.027045249938965,-0.5032154321670532,-0.2957159211626276,16.29766697883606,-2.498687744140625,10.027439308166503,-0.29178386926651,-0.16545031759887935,33.436510944366454,-2.9898557662963867,13.642247295379638,-334.122792956233,0.0,2.9261748790740967,2.4098525047302246,-546148.0095352046,-5725709.261910617,-5179561.252375413,-108.84572503864766,-161.32459211647512,-52.47886707782746,-12.223177668638527,-330.7036092996597,-318.4804316310212,3000,,-9.306585986353458,-150.5492068618536,-141.24262087550014
5,4,1,"[[1.0, 0.75], [0.0, 1.0]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.645305747538805,0.9816595911979675,0.82642902135849,9.134129333496094,4.562496185302734,4.364230239391327,0.9816213846206665,0.8265424430370331,9.134164619445801,4.562335014343262,4.364622551202774,0.7856565117835999,0.6656389266252518,15.348834037780762,6.164581775665283,5.937806916236878,-21.013991539925335,0.15,0.9861541390419006,0.9640873670578003,-325330.1621366292,-227367.00862385333,97963.1535127759,-31.489894549548627,-20.048037070035935,11.441857479512691,-7.578287696093321,-6.995675592496991,0.5826121035963299,1000,1000,-7.4160995783284305,-6.59307528603822,0.8230242922902109
5,5,1,"[[1.0, 0.75], [0.0, 1.0]]","[[1.0, 0.75], [0.0, 1.0]]",True,500,0.49745397120714185,0.9651982188224792,0.6600286357104779,15.945913887023925,5.270170211791992,8.928925395011902,0.9651324152946472,0.6599735975265503,15.945932531356812,5.269817352294922,8.929322052001954,0.7760726809501648,0.5387250978499651,27.80919666290283,7.407411098480225,12.141752338409423,-4.169931529462337,1.0,0.0,0.0,-760921.911499463,-566252.1615101025,194669.74998936057,-49.056526362895966,-46.243206141144036,2.8133202217519298,-13.78332995288074,-6.763005781546235,7.020324171334504,6000,5000,-9.77776143886149,-6.763005781546235,3.014755657315254
5,6,1,"[[1.0, 0.75], [0.0, 1.0]]","[[-1.0, 0.0], [0.0, 1.0]]",False,500,0.49366540238261225,0.055545419454574585,0.031728159164777024,16.469475984573364,0.3021278381347656,9.439963030815125,0.055531516671180725,0.031728578422917056,16.46949396133423,0.3020525574684143,9.440368890762329,0.05293026193976402,0.03351254872977734,29.082350063323975,0.5077717304229736,12.832806730270386,-326.4360933125019,0.0,2.136000871658325,2.136000871658325,-571580.7534655556,-5576474.527455866,-5004893.773990311,-101.92134621441365,-142.08117186427117,-40.159825649857524,-12.179113970324398,-323.0943817794323,-310.9152678091079,4000,,-12.119356999360026,-142.08117186427117,-129.96181486491113
5,7,1,"[[1.0, 0.75], [0.0, 1.0]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.5666944965720176,0.4725761413574219,0.29383810609579086,9.912463903427124,1.4941766262054443,4.854131269454956,0.4727257490158081,0.29397675916552546,9.912493419647216,1.4946544170379639,4.854523158073425,0.36067795753479004,0.21825668471865356,17.05583052635193,1.9759674072265625,6.601843667030335,-32.83373869247735,0.95,1.6298879384994507,1.3884881734848022,-383573.2097974047,-1181535.7415497303,-797962.5317523256,-54.34565655142069,-88.32036163061858,-33.97470507919789,-8.74157724864781,-41.85933416411281,-33.117756915465,3000,8000,-8.703072801977395,-15.447923098877073,-6.744850296899678
6,0,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.564748752117157,-0.5483064651489258,-0.3604626329615712,16.356861686706544,-3.497364044189453,9.88577468395233,-0.5484026670455933,-0.3605465367436409,16.35689821243286,-3.49798583984375,9.886578607559205,-0.36070096492767334,-0.22115211766213178,32.03582162857056,-4.537395000457764,13.439115619659423,-281.11140150129796,0.0,2.0,2.0,-438832.5289912522,-4606395.194314048,-4167562.6653227955,-61.62903300821781,-59.17675417475402,2.4522788334637866,-11.5278660684824,-280.35547472536564,-268.8276086568832,3000,,-8.78610766120255,-59.17675417475402,-50.390646513551474
6,1,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[0.7071067690849304, -0.7071067690849304], [0.7071067690849304, 0.7071067690849304]]",False,500,0.506924594193697,-0.5518593788146973,-0.2818031083792448,12.820584297180176,-1.8332329988479614,7.544226717948914,-0.5518000721931458,-0.28177919071167706,12.820630168914795,-1.833042860031128,7.545014142990112,-0.38224583864212036,-0.1820111765526235,25.443471431732178,-2.561600685119629,10.267944312095642,-303.05009063780307,0.0,2.0,2.0,-573720.8872010931,-4923931.546849757,-4350210.659648664,-54.105133932456376,-34.43710324801505,19.668030684441327,-10.48243083395064,-303.73083842694757,-293.24840759299695,3000,1000,-8.878467274084688,-34.43710324801505,-25.55863597393036
6,2,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[6.123234262925839e-17, -1.0], [1.0, 6.123234262925839e-17]]",False,500,0.447830955684185,0.4054744839668274,0.10009681084193289,13.186793184280395,1.3006162643432617,7.618610906600952,0.4057561457157135,0.10026714624837041,13.186839914321899,1.3015244007110596,7.61943244934082,0.2343660444021225,0.02219607075676322,26.117044162750243,1.5017857551574707,10.36297059059143,-328.6211242198944,0.0,2.0,2.0,-625176.9437806681,-4871021.735849418,-4245844.79206875,-27.4618024174124,-58.22819357141852,-30.766391154006122,-10.40426008105278,-324.1165931135416,-313.71233303248886,1000,,-8.557406967878341,-56.10648681856692,-47.54907985068858
6,3,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[-1.0, -1.2246468525851679e-16], [1.2246468525851679e-16, -1.0]]",False,500,0.4658557206392288,0.6522858738899231,0.380326708778739,21.272632026672362,4.230212688446045,16.867490816116334,0.6522621512413025,0.38032347671687605,21.27265977859497,4.230064868927002,16.868290901184082,0.3979804813861847,0.25003475486300886,53.46787033081055,6.53628396987915,22.950529861450196,-137.5506685020402,0.2,2.0,2.0,-546148.0095352046,-2264678.9720077068,-1718530.9624725021,-108.84572503864766,-105.58773265182973,3.257992386817932,-12.223177668638527,-191.78475998640062,-179.5615823177621,3000,6000,-9.306585986353458,-13.971467351168394,-4.664881364814937
6,4,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[1.5, 0.0], [0.0, 0.6000000238418579]]",False,500,0.645305747538805,-0.7062808275222778,-0.5016299310140312,13.677443861961365,-4.952259540557861,8.47623553276062,-0.7063018083572388,-0.5015561974141747,13.677489709854125,-4.952423095703125,8.477033567428588,-0.48085272312164307,-0.3430406865198165,28.27629337310791,-7.028011322021484,11.53434853553772,-287.76575977802275,0.0,2.5317976474761963,2.5,-325330.1621366292,-4703188.6881086975,-4377858.525972068,-31.489894549548627,-34.52248714156449,-3.032592592015863,-7.578287696093321,-286.7413437157869,-279.1630560196936,1000,1000,-7.4160995783284305,-34.52248714156449,-27.10638756323606
6,5,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[1.0, 0.75], [0.0, 1.0]]",False,500,0.49745397120714185,-0.3216720223426819,-0.18162831380032002,21.813553524017333,-2.4095091819763184,15.850335025787354,-0.3217369318008423,-0.18168271174654366,21.81358108520508,-2.409998655319214,15.851140594482422,-0.17627191543579102,-0.09008182659745216,48.68934631347656,-2.980750560760498,21.543796157836915,-280.1412401229143,0.0,2.136000871658325,2.136000871658325,-760921.911499463,-4678204.201307893,-3917282.28980843,-49.056526362895966,-99.64734220206738,-50.59081583917141,-13.78332995288074,-279.20789663493633,-265.42456668205557,6000,,-9.77776143886149,-99.64734220206738,-89.86958076320589
6,6,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[-1.0, 0.0], [0.0, 1.0]]",True,500,0.49366540238261225,0.8211064338684082,0.5314632486552,22.049740886688234,5.995273590087891,16.154771661758424,0.8210851550102234,0.5314574629068375,22.04976806640625,5.995125770568848,16.155587005615235,0.5248433351516724,0.3466028843075037,49.45605754852295,8.66003131866455,21.977647590637208,-4.619025552459061,1.0,0.0,0.0,-571580.7534655556,-536808.28765966,34772.46580589563,-101.92134621441365,-96.0360261708498,5.885320043563851,-12.179113970324398,-6.801149130612612,5.377964839711786,4000,2000,-12.119356999360026,-6.801149130612612,5.318207868747414
6,7,1,"[[-1.0, 0.0], [0.0, 1.0]]","[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]",False,500,0.5666944965720176,-0.46788981556892395,-0.23545910343527793,13.409579944610595,-2.023240566253662,8.362584853172303,-0.4677443206310272,-0.23531363978981973,13.409624576568604,-2.022618293762207,8.36338393688202,-0.30562305450439453,-0.15887202490121127,27.292102432250978,-2.718559741973877,11.37231159210205,-331.3772152751684,0.0,2.2424380779266357,2.2305543422698975,-383573.2097974047,-5395378.216534853,-5011805.006737448,-54.34565655142069,-44.440980871766804,9.904675679653884,-8.74157724864781,-328.78603920042514,-320.04446195177735,3000,,-8.703072801977395,-44.440980871766804,-35.73790806978941
7,0,1,"[[0.9192387461662292, -0.4949747323989868], [0.9192387461662292, 0.4949747323989868]]","[[1.0, 0.0], [0.0, 1.0]]",False,500,0.564748752117157,0.2594982087612152,0.2197070922702551,13.819679403305054,1.4029209613800049,7.124064612388611,0.259429395198822,0.21963904108852148,13.819709253311157,1.4025521278381348,7.124614191055298,0.23449601233005524,0.19040725426748395,23.37613639831543,2.1447973251342773,9.688690352439881,-42.77032018899918,0.0,1.162571668624878,1.0653667449951172,-438832.5289912522,-986787.7001576126,-547955.1711663604,-61.62903300821781,-71.97543222606183,-10.346399217844017,-11.5278660684824,-27.668087887763978,-16.140221819281578,3000,,-8.78610766120255,-27.668087887763978,-18.881980226561428
